Title,URL
Motilal Banarsidass Publishers Pvt. Ltd,https://www.prothoma.com/publisher/motilal-banarsidass-publishers-pvt.-ltd
"Sterling Publishing Company, Inc.",https://www.prothoma.com/publisher/sterling-publishing-company-inc.
Dasgupta & co Privet Ltd.,https://www.prothoma.com/publisher/dasgupta-&-co-privet-ltd.
Monfakira,https://www.prothoma.com/publisher/monfakira
Prentice Hall,https://www.prothoma.com/publisher/prentice-hall
B T Batsford,https://www.prothoma.com/publisher/b-t-batsford
Worldwide Media Pvt Ltd,https://www.prothoma.com/publisher/worldwide-media-pvt-ltd
Ubudash,https://www.prothoma.com/publisher/ubudash
Yale University Press,https://www.prothoma.com/publisher/yale-university-press
"Little, Brown",https://www.prothoma.com/publisher/little-brown
Camp,https://www.prothoma.com/publisher/camp
Eagle Editions Ltd,https://www.prothoma.com/publisher/eagle-editions-ltd
Folk and Tribal Cultural Centre,https://www.prothoma.com/publisher/folk-and-tribal-cultural-centre
The Moonstone,https://www.prothoma.com/publisher/the-moonstone
Macmillan Publishers Limited,https://www.prothoma.com/publisher/macmillan-publishers-limited
Pimlico,https://www.prothoma.com/publisher/pimlico
The Athlone Press,https://www.prothoma.com/publisher/the-athlone-press
Earthscan Publications Limited,https://www.prothoma.com/publisher/earthscan-publications-limited
Everyman's Library,https://www.prothoma.com/publisher/everyman%27s-library
Parul Prakashani Pvt Ltd,https://www.prothoma.com/publisher/parul-prakashani-pvt-ltd
Sage Publication India Pvt Ltd,https://www.prothoma.com/publisher/sage-publication-india-pvt-ltd
Social Science Press,https://www.prothoma.com/publisher/social-science-press
The MIT Press,https://www.prothoma.com/publisher/the-mit-press
Sri Mira Trust,https://www.prothoma.com/publisher/sri-mira-trust
Retail Reporting Corporation,https://www.prothoma.com/publisher/retail-reporting-corporation
Kliczkowski Publisher,https://www.prothoma.com/publisher/kliczkowski-publisher
Transworld Publishers,https://www.prothoma.com/publisher/transworld-publishers
Hearst Books,https://www.prothoma.com/publisher/hearst-books
এশিয়াটিক সোসাইটি অব বাংলাদেশ,https://www.prothoma.com/publisher/%E0%A6%8F%E0%A6%B6%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%9F%E0%A6%BF%E0%A6%95-%E0%A6%B8%E0%A7%8B%E0%A6%B8%E0%A6%BE%E0%A6%87%E0%A6%9F%E0%A6%BF-%E0%A6%85%E0%A6%AC-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6
এশিয়াটিক সোসাইটি অব বাংলাদেশ,https://www.prothoma.com/publisher/%E0%A6%8F%E0%A6%B6%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%9F%E0%A6%BF%E0%A6%95-%E0%A6%B8%E0%A7%8B%E0%A6%B8%E0%A6%BE%E0%A6%87%E0%A6%9F%E0%A6%BF-%E0%A6%85%E0%A6%AC-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6-1
asiatec-society,https://www.prothoma.com/publisher/%E0%A6%8F%E0%A6%B6%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%9F%E0%A6%BF%E0%A6%95-%E0%A6%B8%E0%A7%8B%E0%A6%B8%E0%A6%BE%E0%A6%87%E0%A6%9F%E0%A6%BF-%E0%A6%85%E0%A6%AC-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6-2
Daanish Books,https://www.prothoma.com/publisher/daanish-books
Wordsworth Editions Ltd.,https://www.prothoma.com/publisher/wordsworth-editions-ltd.
The Seibu Museum of Art,https://www.prothoma.com/publisher/the-seibu-museum-of-art
English Language Book Society (ELBS),https://www.prothoma.com/publisher/english-language-book-society-%28elbs%29
"Visual Reference Publications, Inc",https://www.prothoma.com/publisher/visual-reference-publications-inc
Gilgamesh Publishing,https://www.prothoma.com/publisher/gilgamesh-publishing
Sundeep Prakashan,https://www.prothoma.com/publisher/sundeep-prakashan
Faber and Faber,https://www.prothoma.com/publisher/faber-and-faber
Dr. Sagir's Pet Clinic,https://www.prothoma.com/publisher/dr.-sagir%27s-pet-clinic
জ্যোৎস্না প্রকাশন (ভারত),https://www.prothoma.com/publisher/%E0%A6%9C%E0%A7%8D%E0%A6%AF%E0%A7%8B%E0%A7%8E%E0%A6%B8%E0%A7%8D%E0%A6%A8%E0%A6%BE-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B6%E0%A6%A8-%28%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4%29
Gaia Books Ltd,https://www.prothoma.com/publisher/gaia-books-ltd
Plata Publishing,https://www.prothoma.com/publisher/plata-publishing
Phaidon Press Ltd,https://www.prothoma.com/publisher/phaidon-press-ltd
Sahitya Samsad,https://www.prothoma.com/publisher/sahitya-samsad
Mass Entertainment Pvt.Ltd.,https://www.prothoma.com/publisher/mass-entertainment-pvt.ltd.
Renaissance,https://www.prothoma.com/publisher/renaissance
The American University in Cairo,https://www.prothoma.com/publisher/the-american-university-in-cairo
Institute for International Economics,https://www.prothoma.com/publisher/institute-for-international-economics
Swaprokash,https://www.prothoma.com/publisher/swaprokash
Mahabodhi Book Agency,https://www.prothoma.com/publisher/mahabodhi-book-agency
Amphoto Books,https://www.prothoma.com/publisher/amphoto-books
Rain Tree,https://www.prothoma.com/publisher/rain-tree
Chatim Books,https://www.prothoma.com/publisher/chatim-books
সুজন প্রকাশনী,https://www.prothoma.com/publisher/%E0%A6%B8%E0%A7%81%E0%A6%9C%E0%A6%A8-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B6%E0%A6%A8%E0%A7%80
Chowa,https://www.prothoma.com/publisher/chowa
Parampara Prakashan,https://www.prothoma.com/publisher/parampara-prakashan
Bijnapan Parba,https://www.prothoma.com/publisher/bijnapan-parba
NEHA Publication,https://www.prothoma.com/publisher/neha-publication
Anjan Publishers,https://www.prothoma.com/publisher/anjan-publishers
Grontho Bikash,https://www.prothoma.com/publisher/grontho-bikash
People's Book Society,https://www.prothoma.com/publisher/people%27s-book-society
নাট্যচিন্তা,https://www.prothoma.com/publisher/%E0%A6%A8%E0%A6%BE%E0%A6%9F%E0%A7%8D%E0%A6%AF%E0%A6%9A%E0%A6%BF%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A6%BE
Iyriqal Books,https://www.prothoma.com/publisher/iyriqal-books
Punascha,https://www.prothoma.com/publisher/punascha
Banishilpa,https://www.prothoma.com/publisher/banishilpa
Priya Book House,https://www.prothoma.com/publisher/priya-book-house
Bhasa O Sahitya,https://www.prothoma.com/publisher/bhasa-o-sahitya
Sahityasri,https://www.prothoma.com/publisher/sahityasri
বঙ্গীয় বিজ্ঞান পরিষদ,https://www.prothoma.com/publisher/%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%80%E0%A6%AF%E0%A6%BC-%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8-%E0%A6%AA%E0%A6%B0%E0%A6%BF%E0%A6%B7%E0%A6%A6
Girija Library,https://www.prothoma.com/publisher/girija-library
Akshayar Prokashoni,https://www.prothoma.com/publisher/akshayar-prokashoni
দিপায়ন,https://www.prothoma.com/publisher/%E0%A6%A6%E0%A6%BF%E0%A6%AA%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A6%A8
National Book Agency Pvt Ltd,https://www.prothoma.com/publisher/national-book-agency-pvt-ltd
Aleph Publishers,https://www.prothoma.com/publisher/aleph-publishers
হারপার পরেন্যোল,https://www.prothoma.com/publisher/%E0%A6%B9%E0%A6%BE%E0%A6%B0%E0%A6%AA%E0%A6%BE%E0%A6%B0-%E0%A6%AA%E0%A6%B0%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%AF%E0%A7%8B%E0%A6%B2
চর্চা গ্রন্থ প্রকাশ,https://www.prothoma.com/publisher/%E0%A6%9A%E0%A6%B0%E0%A7%8D%E0%A6%9A%E0%A6%BE-%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A7%8D%E0%A6%A5-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B6
সিঁড়ি প্রকাশন,https://www.prothoma.com/publisher/%E0%A6%B8%E0%A6%BF%E0%A6%81%E0%A6%A1%E0%A6%BC%E0%A6%BF-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B6%E0%A6%A8
নিউ এজ পাবলিশার্স (ভারত),https://www.prothoma.com/publisher/%E0%A6%A8%E0%A6%BF%E0%A6%89-%E0%A6%8F%E0%A6%9C-%E0%A6%AA%E0%A6%BE%E0%A6%AC%E0%A6%B2%E0%A6%BF%E0%A6%B6%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8-%28%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4%29
সাহিত্য প্রকাশ (ভারত),https://www.prothoma.com/publisher/%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B6-%28%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4%29
শিশু সাহিত্য সংসদ,https://www.prothoma.com/publisher/%E0%A6%B6%E0%A6%BF%E0%A6%B6%E0%A7%81-%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF-%E0%A6%B8%E0%A6%82%E0%A6%B8%E0%A6%A6
ওরিয়েন্ট বুক কোম্পানি (ভারত),https://www.prothoma.com/publisher/%E0%A6%93%E0%A6%B0%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F-%E0%A6%AC%E0%A7%81%E0%A6%95-%E0%A6%95%E0%A7%8B%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BE%E0%A6%A8%E0%A6%BF-%28%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4%29
প্রভা প্রকাশনী (ভারত),https://www.prothoma.com/publisher/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%AD%E0%A6%BE-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B6%E0%A6%A8%E0%A7%80-%28%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4%29
পূর্বাশা (ভারত),https://www.prothoma.com/publisher/%E0%A6%AA%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B6%E0%A6%BE-%28%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4%29
সাহিত্যলোক,https://www.prothoma.com/publisher/%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A6%B2%E0%A7%8B%E0%A6%95
অন্য প্রকাশ,https://www.prothoma.com/publisher/%E0%A6%85%E0%A6%A8%E0%A7%8D%E0%A6%AF-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B6
নন্দিতা প্রকাশন (ভারত),https://www.prothoma.com/publisher/%E0%A6%A8%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A6%BF%E0%A6%A4%E0%A6%BE-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B6%E0%A6%A8-%28%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4%29
আফসার ব্রাদার্স,https://www.prothoma.com/publisher/%E0%A6%86%E0%A6%AB%E0%A6%B8%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%A6%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8
রূপালী (ভারত),https://www.prothoma.com/publisher/%E0%A6%B0%E0%A7%82%E0%A6%AA%E0%A6%BE%E0%A6%B2%E0%A7%80-%28%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4%29
সহজপাঠ প্রকাশন (ভারত),https://www.prothoma.com/publisher/%E0%A6%B8%E0%A6%B9%E0%A6%9C%E0%A6%AA%E0%A6%BE%E0%A6%A0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B6%E0%A6%A8-%28%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4%29
K.P.Bagchi and Company,https://www.prothoma.com/publisher/k.p.bagchi-and-company
সুদর্শন প্রকাশন (ভারত),https://www.prothoma.com/publisher/%E0%A6%B8%E0%A7%81%E0%A6%A6%E0%A6%B0%E0%A7%8D%E0%A6%B6%E0%A6%A8-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B6%E0%A6%A8-%28%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4%29
জনান্তিক প্রকাশনী,https://www.prothoma.com/publisher/%E0%A6%9C%E0%A6%A8%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A6%BF%E0%A6%95-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B6%E0%A6%A8%E0%A7%80
Abhijan Publishers,https://www.prothoma.com/publisher/abhijan-publishers
আদম (ভারত),https://www.prothoma.com/publisher/%E0%A6%86%E0%A6%A6%E0%A6%AE-%28%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4%29
Atmajaa Publishers,https://www.prothoma.com/publisher/atmajaa-publishers
Banglar Mukh Prakashan,https://www.prothoma.com/publisher/banglar-mukh-prakashan
বাউলমন প্রকাশন (ভারত),https://www.prothoma.com/publisher/%E0%A6%AC%E0%A6%BE%E0%A6%89%E0%A6%B2%E0%A6%AE%E0%A6%A8-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B6%E0%A6%A8-%28%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4%29
Bhashabandhan Prakashani,https://www.prothoma.com/publisher/bhashabandhan-prakashani
অধ্যয়ন ,https://www.prothoma.com/publisher/%E0%A6%85%E0%A6%A7%E0%A7%8D%E0%A6%AF%E0%A6%AF%E0%A6%BC%E0%A6%A8
উমেশচন্দ্র বিদ্যারত্ন,https://www.prothoma.com/publisher/%E0%A6%89%E0%A6%AE%E0%A7%87%E0%A6%B6%E0%A6%9A%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0-%E0%A6%AC%E0%A6%BF%E0%A6%A6%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B0%E0%A6%A4%E0%A7%8D%E0%A6%A8
বিগ বুকস,https://www.prothoma.com/publisher/%E0%A6%AC%E0%A6%BF%E0%A6%97-%E0%A6%AC%E0%A7%81%E0%A6%95%E0%A6%B8
Bishowbani Prokashoni,https://www.prothoma.com/publisher/bishowbani-prokashoni
স্বপ্ন ৭১ প্রকাশন ,https://www.prothoma.com/publisher/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%AA%E0%A7%8D%E0%A6%A8-%E0%A7%AD%E0%A7%A7-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B6%E0%A6%A8
ধানসিঁড়ি প্রকাশন,https://www.prothoma.com/publisher/%E0%A6%A7%E0%A6%BE%E0%A6%A8%E0%A6%B8%E0%A6%BF%E0%A6%81%E0%A6%A1%E0%A6%BC%E0%A6%BF-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B6%E0%A6%A8
সমকালীন প্রকাশন,https://www.prothoma.com/publisher/%E0%A6%B8%E0%A6%AE%E0%A6%95%E0%A6%BE%E0%A6%B2%E0%A7%80%E0%A6%A8-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B6%E0%A6%A8
Kajal Prakashani,https://www.prothoma.com/publisher/kajal-prakashani
গার্ডিয়ান পাবলিকেশন,https://www.prothoma.com/publisher/%E0%A6%97%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%A8-%E0%A6%AA%E0%A6%BE%E0%A6%AC%E0%A6%B2%E0%A6%BF%E0%A6%95%E0%A7%87%E0%A6%B6%E0%A6%A8
Khori Prokashani,https://www.prothoma.com/publisher/khori-prokashani
ফরিদ পাবলিকেশনস,https://www.prothoma.com/publisher/%E0%A6%AB%E0%A6%B0%E0%A6%BF%E0%A6%A6-%E0%A6%AA%E0%A6%BE%E0%A6%AC%E0%A6%B2%E0%A6%BF%E0%A6%95%E0%A7%87%E0%A6%B6%E0%A6%A8%E0%A6%B8
কথা (ভারত),https://www.prothoma.com/publisher/%E0%A6%95%E0%A6%A5%E0%A6%BE-%28%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4%29
M. C. Sarkar and Sons Pvt Ltd,https://www.prothoma.com/publisher/m.-c.-sarkar-and-sons-pvt-ltd
N E Publishers,https://www.prothoma.com/publisher/n-e-publishers
চারুলিপি প্রকাশন,https://www.prothoma.com/publisher/%E0%A6%9A%E0%A6%BE%E0%A6%B0%E0%A7%81%E0%A6%B2%E0%A6%BF%E0%A6%AA%E0%A6%BF-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B6%E0%A6%A8
Netaji Research Center,https://www.prothoma.com/publisher/netaji-research-center
New Script,https://www.prothoma.com/publisher/new-script
বাংলাদেশ ক্রিকেট সাপোর্টার্স অ্যাসোসিয়েশন,https://www.prothoma.com/publisher/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6-%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%95%E0%A7%87%E0%A6%9F-%E0%A6%B8%E0%A6%BE%E0%A6%AA%E0%A7%8B%E0%A6%B0%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8-%E0%A6%85%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B8%E0%A7%8B%E0%A6%B8%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%B6%E0%A6%A8
পরশপাথর প্রকাশন (ভারত),https://www.prothoma.com/publisher/%E0%A6%AA%E0%A6%B0%E0%A6%B6%E0%A6%AA%E0%A6%BE%E0%A6%A5%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B6%E0%A6%A8-%28%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4%29
সাহিত্য প্রকাশ,https://www.prothoma.com/publisher/%E0%A6%B8%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%AF-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%95%E0%A6%BE%E0%A6%B6
প্রগ্রেসিভ পাবলিশার্স (ভারত),https://www.prothoma.com/publisher/%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%B8%E0%A6%BF%E0%A6%AD-%E0%A6%AA%E0%A6%BE%E0%A6%AC%E0%A6%B2%E0%A6%BF%E0%A6%B6%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8-%28%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4%29
Rhito Prakashan,https://www.prothoma.com/publisher/rhito-prakashan
